date,district,temperature_c,rainfall_mm,humidity_pct,wind_speed_kmh,pressure_hpa
2024-06-12,Chitwan,35.7,23.8,76.3,1.7,992.7
2024-06-13,Chitwan,33.2,44.8,99.7,3.1,995.7
2024-06-14,Chitwan,32.2,44.2,88.2,2.0,1001.2
2024-06-15,Chitwan,32.7,24.7,77.3,7.8,999.8
2024-06-16,Chitwan,34.6,0.0,57.4,1.7,995.3
2024-06-17,Chitwan,32.9,38.4,84.5,4.0,995.4
2024-06-18,Chitwan,30.6,0.0,60.7,3.8,997.1
2024-06-19,Chitwan,34.9,20.0,72.4,1.5,995.9
2024-06-20,Chitwan,31.0,17.4,62.9,6.2,997.1
2024-06-21,Chitwan,33.8,33.4,85.5,5.6,996.0
2024-06-22,Chitwan,29.3,16.7,65.9,3.0,995.5
2024-06-23,Chitwan,33.2,6.8,58.8,10.1,993.2
2024-06-24,Chitwan,32.8,20.5,70.2,1.6,996.2
2024-06-25,Chitwan,29.0,35.9,87.4,1.3,988.4
2024-06-26,Chitwan,33.6,50.1,100.0,4.7,995.9
2024-06-27,Chitwan,30.7,22.2,72.0,2.4,988.9
2024-06-28,Chitwan,33.1,29.6,77.6,4.1,995.9
2024-06-29,Chitwan,32.0,33.3,71.4,8.5,992.2
2024-06-30,Chitwan,29.9,23.3,70.1,2.0,999.0
2024-07-01,Chitwan,30.7,22.4,68.2,7.9,995.4
2024-07-02,Chitwan,30.8,35.9,85.3,2.0,995.1
2024-07-03,Chitwan,34.7,0.0,54.5,3.3,996.4
2024-07-04,Chitwan,34.4,22.1,68.1,8.9,992.5
2024-07-05,Chitwan,37.1,29.4,79.3,6.3,998.5
2024-07-06,Chitwan,31.6,36.2,83.6,2.5,997.2
2024-07-07,Chitwan,31.5,0.0,42.3,5.2,993.5
2024-07-08,Chitwan,32.8,30.5,84.9,3.2,992.0
2024-07-09,Chitwan,31.8,15.6,72.5,3.4,993.9
2024-07-10,Chitwan,31.3,23.5,72.6,3.8,994.7
2024-07-11,Chitwan,32.5,42.5,90.8,5.8,991.7
2024-07-12,Chitwan,33.7,0.0,53.4,4.5,993.6
2024-07-13,Chitwan,28.1,54.0,90.2,3.9,993.2
2024-07-14,Chitwan,31.1,31.5,91.0,3.9,994.4
2024-07-15,Chitwan,29.4,44.9,94.7,4.9,994.4
2024-07-16,Chitwan,31.8,42.7,93.9,4.4,996.5
2024-07-17,Chitwan,32.9,32.2,79.3,3.1,995.1
2024-07-18,Chitwan,34.2,15.3,72.9,5.0,996.2
2024-07-19,Chitwan,31.0,0.0,48.1,5.5,995.7
2024-07-20,Chitwan,32.0,25.4,74.1,5.1,994.4
2024-07-21,Chitwan,28.4,24.8,78.5,7.2,997.1
2024-07-22,Chitwan,30.0,34.1,79.1,3.0,986.8
2024-07-23,Chitwan,32.0,0.0,59.6,2.9,993.9
2024-07-24,Chitwan,28.8,20.8,73.2,9.4,993.3
2024-07-25,Chitwan,33.9,19.0,71.2,2.6,995.4
2024-07-26,Chitwan,32.4,0.0,51.4,3.6,993.1
2024-07-27,Chitwan,29.5,21.9,74.5,1.4,996.6
2024-07-28,Chitwan,28.2,22.6,82.7,2.0,997.2
2024-07-29,Chitwan,29.7,0.0,55.9,3.3,990.8
2024-07-30,Chitwan,29.2,25.6,78.3,3.2,995.7
2024-07-31,Chitwan,28.5,31.1,83.4,3.7,991.2
2024-08-01,Chitwan,28.0,17.1,63.0,10.7,996.4
2024-08-02,Chitwan,30.3,20.5,70.7,1.6,993.6
2024-08-03,Chitwan,32.1,55.3,98.4,4.2,992.6
2024-08-04,Chitwan,29.1,21.8,61.8,3.9,989.9
2024-08-05,Chitwan,31.3,4.7,62.7,11.8,994.7
2024-08-06,Chitwan,29.7,33.9,77.5,6.8,991.5
2024-08-07,Chitwan,31.5,0.0,58.4,3.2,990.5
2024-08-08,Chitwan,28.6,32.2,77.0,9.2,995.6
2024-08-09,Chitwan,30.6,28.1,87.7,3.0,997.9
2024-08-10,Chitwan,30.2,35.2,81.8,7.2,996.2
2024-08-11,Chitwan,32.5,27.5,86.6,10.1,990.7
2024-08-12,Chitwan,30.8,25.8,74.8,4.5,994.6
2024-08-13,Chitwan,30.1,40.9,87.5,2.3,997.0
2024-08-14,Chitwan,26.5,3.1,65.3,1.5,994.6
2024-08-15,Chitwan,28.3,12.9,60.7,4.6,996.0
2024-08-16,Chitwan,27.6,18.2,69.8,7.0,993.7
2024-08-17,Chitwan,27.5,8.7,64.7,18.1,993.8
2024-08-18,Chitwan,29.0,21.4,74.1,8.6,993.0
2024-08-19,Chitwan,29.4,20.2,71.4,4.3,996.8
2024-08-20,Chitwan,29.3,36.0,83.3,2.2,997.0
2024-08-21,Chitwan,31.2,24.7,79.0,3.9,993.3
2024-08-22,Chitwan,29.5,23.1,74.4,10.7,997.3
2024-08-23,Chitwan,25.9,21.1,76.7,13.2,990.7
2024-08-24,Chitwan,28.7,14.2,68.3,3.0,994.5
2024-08-25,Chitwan,29.3,32.8,84.5,3.7,990.9
2024-08-26,Chitwan,30.5,0.0,60.7,9.6,991.6
2024-08-27,Chitwan,27.6,12.1,63.1,9.2,990.9
2024-08-28,Chitwan,27.5,38.1,91.0,3.1,993.0
2024-08-29,Chitwan,29.8,16.6,67.5,6.5,996.9
2024-08-30,Chitwan,27.9,15.6,60.5,3.2,994.8
2024-08-31,Chitwan,24.2,26.2,74.3,8.1,993.2
2024-09-01,Chitwan,23.6,26.5,72.6,4.3,994.5
2024-09-02,Chitwan,30.8,20.7,73.4,3.5,988.8
2024-09-03,Chitwan,23.5,18.0,68.0,6.8,996.7
2024-09-04,Chitwan,26.5,30.2,79.8,4.5,988.3
2024-09-05,Chitwan,28.5,15.1,72.2,6.7,992.9
2024-09-06,Chitwan,23.0,19.2,77.8,2.4,994.8
2024-09-07,Chitwan,24.3,32.6,82.5,2.6,996.3
2024-09-08,Chitwan,23.8,8.9,67.5,4.1,995.7
2024-09-09,Chitwan,29.8,15.2,66.3,2.8,994.9
2024-09-10,Chitwan,30.1,25.8,67.8,3.3,999.4
2024-09-11,Chitwan,24.4,21.7,66.5,4.2,1001.0
2024-09-12,Chitwan,26.9,23.8,73.1,3.0,995.0
2024-09-13,Chitwan,26.2,8.1,65.5,10.4,994.7
2024-09-14,Chitwan,24.9,19.0,69.2,2.7,994.5
2024-09-15,Chitwan,22.1,14.6,72.6,4.0,993.2
2024-09-16,Chitwan,29.8,30.7,88.7,4.1,996.1
2024-09-17,Chitwan,21.4,20.8,67.2,4.6,998.8
2024-09-18,Chitwan,25.4,15.2,77.8,3.5,987.5
2024-09-19,Chitwan,23.5,16.7,60.2,7.2,994.5
2024-09-20,Chitwan,26.7,15.0,76.2,7.5,999.5
2024-09-21,Chitwan,26.2,18.3,69.5,3.0,996.2
2024-09-22,Chitwan,22.4,9.2,61.2,7.8,996.2
2024-09-23,Chitwan,22.7,0.0,55.0,2.9,990.2
2024-09-24,Chitwan,21.0,6.3,56.0,4.0,997.1
2024-09-25,Chitwan,24.4,14.1,73.8,4.3,998.0
2024-09-26,Chitwan,25.3,8.5,58.3,2.9,995.6
2024-09-27,Chitwan,22.8,12.5,62.2,1.8,993.0
2024-09-28,Chitwan,23.1,16.8,61.5,4.6,996.3
2024-09-29,Chitwan,27.2,3.7,54.3,2.2,991.9
2024-09-30,Chitwan,25.2,10.6,60.0,9.9,991.5
2024-10-01,Chitwan,25.9,4.7,54.9,3.2,997.4
2024-10-02,Chitwan,18.5,9.6,61.8,6.6,998.3
2024-10-03,Chitwan,24.0,4.4,52.9,6.4,992.8
2024-10-04,Chitwan,23.3,10.9,71.7,2.8,991.5
2024-10-05,Chitwan,20.1,8.2,60.8,3.3,992.4
2024-10-06,Chitwan,20.4,12.6,67.0,3.3,995.6
2024-10-07,Chitwan,21.9,14.0,70.5,5.0,991.5
2024-10-08,Chitwan,19.6,9.2,72.5,16.4,998.9
2024-10-09,Chitwan,20.5,12.0,69.1,4.9,993.6
2024-10-10,Chitwan,21.1,13.4,64.5,3.2,996.1
2024-10-11,Chitwan,23.0,5.3,53.9,5.1,992.8
2024-10-12,Chitwan,20.3,12.8,66.9,2.2,996.8
2024-10-13,Chitwan,20.7,7.8,66.6,2.7,997.0
2024-10-14,Chitwan,23.5,4.7,59.5,10.0,990.0
2024-10-15,Chitwan,17.8,8.3,62.0,3.7,993.0
2024-10-16,Chitwan,21.7,7.0,61.7,2.6,994.5
2024-10-17,Chitwan,21.9,3.1,48.1,2.1,993.4
2024-10-18,Chitwan,21.8,3.8,58.8,4.1,997.6
2024-10-19,Chitwan,19.9,10.9,67.4,2.1,993.2
2024-10-20,Chitwan,18.6,7.1,60.5,8.2,997.1
2024-10-21,Chitwan,23.7,9.8,68.5,6.3,996.5
2024-10-22,Chitwan,18.8,5.0,64.8,3.1,994.7
2024-10-23,Chitwan,18.2,3.9,55.6,11.4,997.3
2024-10-24,Chitwan,20.3,1.8,58.6,3.3,990.4
2024-10-25,Chitwan,18.7,7.5,61.2,3.7,994.8
2024-10-26,Chitwan,22.2,0.0,44.9,2.7,992.7
2024-10-27,Chitwan,19.4,4.3,57.5,6.0,994.7
2024-10-28,Chitwan,22.2,3.4,52.6,2.2,993.6
2024-10-29,Chitwan,20.7,6.9,61.2,3.1,995.2
2024-10-30,Chitwan,18.9,4.3,61.9,2.9,995.0
2024-10-31,Chitwan,21.8,4.2,57.3,4.8,995.4
2024-11-01,Chitwan,18.2,3.3,53.1,1.9,995.5
2024-11-02,Chitwan,18.7,3.5,59.0,3.9,996.7
2024-11-03,Chitwan,20.3,5.0,71.2,8.2,991.2
2024-11-04,Chitwan,19.6,0.0,44.1,2.1,996.5
2024-11-05,Chitwan,17.7,4.0,59.4,6.2,990.5
2024-11-06,Chitwan,15.9,5.1,56.4,7.0,986.6
2024-11-07,Chitwan,18.9,3.5,55.7,3.8,1000.9
2024-11-08,Chitwan,17.3,5.0,58.5,1.4,992.2
2024-11-09,Chitwan,18.8,0.0,53.3,6.1,993.7
2024-11-10,Chitwan,17.8,4.5,61.6,8.0,989.4
2024-11-11,Chitwan,17.1,2.5,55.8,10.8,993.6
2024-11-12,Chitwan,17.9,3.0,46.6,4.4,995.6
2024-11-13,Chitwan,18.2,3.4,64.1,1.6,995.7
2024-11-14,Chitwan,19.7,2.4,62.6,6.0,991.4
2024-11-15,Chitwan,19.1,0.0,52.0,1.7,993.7
2024-11-16,Chitwan,22.4,0.0,55.2,5.5,996.1
2024-11-17,Chitwan,18.4,0.0,61.1,6.6,995.7
2024-11-18,Chitwan,16.7,0.0,60.2,8.3,995.4
2024-11-19,Chitwan,17.6,0.0,61.8,3.2,997.3
2024-11-20,Chitwan,19.0,0.0,56.9,2.4,994.7
2024-11-21,Chitwan,19.8,0.0,58.8,4.4,999.2
2024-11-22,Chitwan,20.5,2.0,63.6,1.9,994.1
2024-11-23,Chitwan,15.7,2.3,55.1,3.4,997.1
2024-11-24,Chitwan,20.2,0.6,57.7,2.9,997.2
2024-11-25,Chitwan,17.5,0.0,44.3,7.4,990.1
2024-11-26,Chitwan,15.7,3.2,49.7,9.5,996.3
2024-11-27,Chitwan,17.1,0.0,57.5,5.8,993.1
2024-11-28,Chitwan,19.9,0.0,58.3,6.9,992.0
2024-11-29,Chitwan,18.3,0.0,53.1,4.5,993.7
2024-11-30,Chitwan,14.9,0.0,52.0,4.3,995.5
2024-12-01,Chitwan,14.9,0.0,53.2,1.8,990.3
2024-12-02,Chitwan,14.8,2.8,58.2,5.2,995.1
2024-12-03,Chitwan,15.8,0.0,43.4,6.6,994.3
2024-12-04,Chitwan,17.4,2.4,59.2,3.6,998.1
2024-12-05,Chitwan,14.9,0.0,55.2,3.7,993.1
2024-12-06,Chitwan,16.3,1.5,57.4,1.4,998.6
2024-12-07,Chitwan,19.9,1.6,55.7,3.8,996.2
2024-12-08,Chitwan,20.3,0.0,48.1,7.4,994.9
2024-12-09,Chitwan,20.2,1.4,50.6,5.0,998.8
2024-12-10,Chitwan,13.5,2.8,64.9,4.0,1000.8
2024-12-11,Chitwan,20.4,0.0,51.8,2.2,994.4
2024-12-12,Chitwan,17.2,0.9,59.8,3.1,992.8
2024-12-13,Chitwan,17.2,2.5,51.6,2.8,996.3
2024-12-14,Chitwan,19.1,0.0,54.9,2.3,990.7
2024-12-15,Chitwan,18.4,0.0,52.8,5.0,991.1
2024-12-16,Chitwan,13.3,0.0,53.6,3.2,998.9
2024-12-17,Chitwan,15.8,0.0,53.3,7.0,996.7
2024-12-18,Chitwan,16.3,0.3,62.5,4.0,992.4
2024-12-19,Chitwan,14.3,2.0,66.2,11.7,1004.4
2024-12-20,Chitwan,19.0,0.1,56.3,3.2,990.9
2024-12-21,Chitwan,19.9,0.0,52.9,8.1,996.9
2024-12-22,Chitwan,17.0,0.0,48.4,9.1,992.6
2024-12-23,Chitwan,17.6,0.0,48.0,3.0,1000.3
2024-12-24,Chitwan,17.0,0.0,62.2,3.9,993.4
2024-12-25,Chitwan,17.3,1.8,49.1,3.3,994.1
2024-12-26,Chitwan,19.3,0.0,52.8,2.9,989.6
2024-12-27,Chitwan,13.6,0.0,55.8,5.9,1001.2
2024-12-28,Chitwan,18.1,0.0,42.0,6.3,993.1
2024-12-29,Chitwan,17.2,2.2,50.5,2.8,996.4
2024-12-30,Chitwan,15.8,0.0,48.3,2.8,995.0
2024-12-31,Chitwan,16.2,0.0,51.7,4.1,993.3
2025-01-01,Chitwan,20.9,0.0,56.3,4.0,988.3
2025-01-02,Chitwan,14.6,0.0,60.1,1.7,994.3
2025-01-03,Chitwan,16.9,0.0,51.7,6.0,994.2
2025-01-04,Chitwan,20.6,0.8,53.3,1.6,996.0
2025-01-05,Chitwan,14.8,0.0,54.4,2.6,1001.4
2025-01-06,Chitwan,16.5,0.0,51.0,4.6,996.9
2025-01-07,Chitwan,17.5,1.3,58.1,6.0,997.6
2025-01-08,Chitwan,18.3,0.6,57.7,2.5,994.1
2025-01-09,Chitwan,17.4,1.6,42.7,3.8,991.1
2025-01-10,Chitwan,15.8,0.0,58.2,3.2,994.2
2025-01-11,Chitwan,18.5,0.8,56.3,1.2,992.8
2025-01-12,Chitwan,17.5,1.0,57.1,3.3,994.8
2025-01-13,Chitwan,19.0,0.0,60.9,2.3,993.5
2025-01-14,Chitwan,19.7,0.0,46.1,4.1,990.0
2025-01-15,Chitwan,14.9,0.0,48.7,2.1,998.8
2025-01-16,Chitwan,20.0,0.9,55.4,3.2,994.6
2025-01-17,Chitwan,17.5,0.0,43.4,3.8,994.0
2025-01-18,Chitwan,19.7,1.0,54.7,4.2,991.7
2025-01-19,Chitwan,19.1,1.4,60.4,3.6,993.6
2025-01-20,Chitwan,21.9,1.5,58.2,7.9,992.4
2025-01-21,Chitwan,18.3,0.0,55.4,4.7,991.4
2025-01-22,Chitwan,17.5,1.8,55.3,5.7,995.5
2025-01-23,Chitwan,17.4,0.0,52.9,3.8,993.6
2025-01-24,Chitwan,16.4,1.0,53.4,1.0,997.2
2025-01-25,Chitwan,20.2,0.0,56.1,2.0,993.9
2025-01-26,Chitwan,16.5,0.0,47.2,1.9,995.3
2025-01-27,Chitwan,20.4,0.0,62.3,3.5,995.3
2025-01-28,Chitwan,18.4,1.6,52.6,8.9,996.2
2025-01-29,Chitwan,15.4,1.7,59.1,4.6,992.5
2025-01-30,Chitwan,22.0,0.0,55.4,6.8,997.7
2025-01-31,Chitwan,12.4,0.0,49.2,2.4,991.5
2025-02-01,Chitwan,19.0,1.3,62.5,4.2,995.1
2025-02-02,Chitwan,19.8,0.0,60.4,7.9,991.4
2025-02-03,Chitwan,14.8,0.0,47.1,6.8,994.6
2025-02-04,Chitwan,20.4,1.3,55.7,2.9,997.7
2025-02-05,Chitwan,18.3,0.0,56.0,3.8,996.7
2025-02-06,Chitwan,19.2,0.0,44.6,7.1,998.2
2025-02-07,Chitwan,22.5,0.0,44.4,2.8,994.1
2025-02-08,Chitwan,20.2,0.0,50.8,3.7,997.7
2025-02-09,Chitwan,19.3,1.4,49.6,1.5,992.9
2025-02-10,Chitwan,19.8,0.0,49.8,6.5,993.6
2025-02-11,Chitwan,23.8,0.0,48.4,6.2,995.4
2025-02-12,Chitwan,21.2,0.0,54.4,1.5,997.6
2025-02-13,Chitwan,18.7,0.0,50.5,3.7,993.4
2025-02-14,Chitwan,19.6,0.0,60.6,7.5,997.1
2025-02-15,Chitwan,18.3,0.0,55.9,2.2,995.7
2025-02-16,Chitwan,19.9,1.7,60.3,4.9,996.0
2025-02-17,Chitwan,24.1,0.0,46.6,3.2,992.4
2025-02-18,Chitwan,20.7,1.7,53.2,7.4,993.8
2025-02-19,Chitwan,18.5,0.8,56.3,1.4,994.7
2025-02-20,Chitwan,22.2,0.0,57.3,1.5,996.0
2025-02-21,Chitwan,20.6,1.7,53.1,2.7,992.6
2025-02-22,Chitwan,22.7,0.6,53.0,4.2,991.1
2025-02-23,Chitwan,21.2,0.0,53.0,4.2,988.6
2025-02-24,Chitwan,24.7,0.0,53.5,1.6,997.2
2025-02-25,Chitwan,20.1,1.7,67.2,5.3,997.8
2025-02-26,Chitwan,19.7,0.0,56.6,5.9,989.0
2025-02-27,Chitwan,24.0,0.0,55.2,4.2,995.2
2025-02-28,Chitwan,18.3,0.0,48.7,7.5,993.9
2025-03-01,Chitwan,22.1,0.0,48.8,5.5,998.7
2025-03-02,Chitwan,24.2,0.0,53.9,3.1,994.4
2025-03-03,Chitwan,18.3,2.7,62.8,8.9,996.6
2025-03-04,Chitwan,23.0,0.0,54.0,9.8,993.7
2025-03-05,Chitwan,20.0,0.0,54.2,4.9,992.9
2025-03-06,Chitwan,19.4,0.0,51.3,2.4,997.3
2025-03-07,Chitwan,21.1,0.8,46.9,7.3,998.2
2025-03-08,Chitwan,23.0,0.0,57.2,1.9,991.2
2025-03-09,Chitwan,22.1,0.0,53.7,2.5,998.4
2025-03-10,Chitwan,25.8,4.0,60.4,6.8,992.1
2025-03-11,Chitwan,23.9,3.8,58.8,2.4,988.0
2025-03-12,Chitwan,22.9,5.2,54.3,8.4,995.0
2025-03-13,Chitwan,21.4,6.1,61.0,2.4,996.5
2025-03-14,Chitwan,24.6,4.7,52.3,3.4,990.5
2025-03-15,Chitwan,28.4,2.7,58.2,3.3,989.1
2025-03-16,Chitwan,23.0,6.9,60.2,5.9,993.5
2025-03-17,Chitwan,23.4,2.0,64.3,5.8,993.1
2025-03-18,Chitwan,22.6,1.0,51.5,3.2,999.1
2025-03-19,Chitwan,27.2,7.2,54.1,5.4,995.0
2025-03-20,Chitwan,26.9,5.3,57.2,4.5,997.2
2025-03-21,Chitwan,24.2,0.0,58.0,6.1,995.6
2025-03-22,Chitwan,24.1,0.0,41.0,5.6,999.7
2025-03-23,Chitwan,23.5,5.9,64.1,2.4,992.3
2025-03-24,Chitwan,25.0,3.3,56.6,8.5,994.7
2025-03-25,Chitwan,27.7,3.7,52.3,1.5,990.3
2025-03-26,Chitwan,25.9,9.7,60.9,3.4,997.4
2025-03-27,Chitwan,28.5,0.0,51.3,5.4,998.3
2025-03-28,Chitwan,24.7,6.2,53.8,4.0,997.6
2025-03-29,Chitwan,21.6,0.0,45.3,3.8,994.6
2025-03-30,Chitwan,31.6,8.6,65.5,3.4,990.5
2025-03-31,Chitwan,26.9,5.1,56.3,3.2,994.7
2025-04-01,Chitwan,28.2,0.7,53.6,7.9,993.0
2025-04-02,Chitwan,25.2,0.0,59.2,3.8,997.8
2025-04-03,Chitwan,24.2,7.1,61.0,3.8,993.7
2025-04-04,Chitwan,27.4,10.2,55.4,2.7,993.7
2025-04-05,Chitwan,23.2,7.9,64.7,5.7,1001.5
2025-04-06,Chitwan,26.8,0.0,62.4,1.9,997.4
2025-04-07,Chitwan,29.5,11.4,66.6,10.9,998.2
2025-04-08,Chitwan,28.5,13.5,61.5,2.4,993.5
2025-04-09,Chitwan,28.2,9.6,55.3,3.8,991.7
2025-04-10,Chitwan,31.3,10.3,58.7,5.1,998.2
2025-04-11,Chitwan,28.7,9.4,63.0,7.0,999.5
2025-04-12,Chitwan,24.3,8.9,69.3,3.3,991.1
2025-04-13,Chitwan,27.9,3.8,54.2,3.0,993.4
2025-04-14,Chitwan,32.2,0.0,51.8,4.4,992.3
2025-04-15,Chitwan,27.8,9.2,67.5,2.8,996.4
2025-04-16,Chitwan,32.3,9.2,60.2,3.6,998.3
2025-04-17,Chitwan,30.8,9.0,70.8,9.1,993.9
2025-04-18,Chitwan,28.0,5.5,58.7,2.4,993.9
2025-04-19,Chitwan,26.8,11.7,70.2,1.3,989.1
2025-04-20,Chitwan,29.7,15.1,69.0,2.6,992.1
2025-04-21,Chitwan,31.7,9.2,65.9,1.9,999.5
2025-04-22,Chitwan,26.1,18.6,69.0,5.6,996.5
2025-04-23,Chitwan,29.7,11.5,63.6,3.0,997.8
2025-04-24,Chitwan,25.5,5.4,61.4,7.4,993.9
2025-04-25,Chitwan,29.0,22.0,76.6,3.5,994.2
2025-04-26,Chitwan,26.4,15.7,70.2,1.9,995.1
2025-04-27,Chitwan,31.0,20.0,62.2,6.9,996.0
2025-04-28,Chitwan,28.6,20.6,72.8,2.5,999.1
2025-04-29,Chitwan,32.4,9.7,59.5,1.3,993.0
2025-04-30,Chitwan,29.1,12.6,62.4,4.9,994.6
2025-05-01,Chitwan,29.0,23.0,75.7,2.7,992.6
2025-05-02,Chitwan,27.2,28.8,86.5,5.1,989.1
2025-05-03,Chitwan,31.3,17.4,67.8,6.3,997.8
2025-05-04,Chitwan,31.6,12.9,75.2,4.6,1000.2
2025-05-05,Chitwan,32.6,29.5,73.1,2.8,997.3
2025-05-06,Chitwan,32.1,13.4,71.9,7.0,995.7
2025-05-07,Chitwan,31.7,20.7,73.7,2.3,1000.6
2025-05-08,Chitwan,32.2,15.4,68.4,5.2,996.4
2025-05-09,Chitwan,32.5,21.0,78.7,5.8,997.4
2025-05-10,Chitwan,33.0,12.0,61.4,4.1,995.4
2025-05-11,Chitwan,28.2,16.6,74.7,6.2,995.9
2025-05-12,Chitwan,30.4,14.9,65.9,4.6,994.6
2025-05-13,Chitwan,28.2,25.6,72.3,5.0,997.5
2025-05-14,Chitwan,32.2,21.9,65.9,6.2,991.7
2025-05-15,Chitwan,34.8,28.2,85.5,4.5,996.3
2025-05-16,Chitwan,33.4,14.2,72.1,6.7,992.4
2025-05-17,Chitwan,30.5,19.7,68.4,8.2,996.5
2025-05-18,Chitwan,32.8,27.2,79.5,5.3,1002.2
2025-05-19,Chitwan,32.6,29.6,79.3,6.3,997.1
2025-05-20,Chitwan,32.4,9.4,60.8,4.1,998.5
2025-05-21,Chitwan,29.4,25.5,80.2,8.3,997.7
2025-05-22,Chitwan,34.7,15.5,64.3,4.8,988.0
2025-05-23,Chitwan,29.8,31.6,69.3,6.0,994.6
2025-05-24,Chitwan,31.5,0.0,56.3,1.9,996.3
2025-05-25,Chitwan,34.2,0.0,55.3,5.7,988.7
2025-05-26,Chitwan,31.6,17.7,66.2,4.3,994.1
2025-05-27,Chitwan,32.5,26.8,72.0,5.6,994.8
2025-05-28,Chitwan,32.7,24.5,66.8,5.9,991.3
2025-05-29,Chitwan,32.6,34.1,80.5,6.3,992.1
2025-05-30,Chitwan,32.7,25.9,71.3,5.8,999.0
2025-05-31,Chitwan,33.0,20.0,75.8,3.6,984.3
2025-06-01,Chitwan,32.8,15.1,69.7,10.1,995.8
2025-06-02,Chitwan,30.9,13.5,63.4,7.5,998.5
2025-06-03,Chitwan,29.6,18.3,72.3,3.8,994.9
2025-06-04,Chitwan,34.7,0.0,54.5,3.7,999.2
2025-06-05,Chitwan,34.8,30.6,78.1,1.1,993.7
2025-06-06,Chitwan,33.5,25.1,74.8,2.2,992.3
2025-06-07,Chitwan,33.5,20.0,79.9,2.6,995.0
2025-06-08,Chitwan,31.0,16.2,71.2,3.8,993.9
2025-06-09,Chitwan,28.0,19.7,69.3,8.1,993.3
2025-06-10,Chitwan,32.4,21.4,76.6,3.5,994.5
2025-06-11,Chitwan,29.1,19.6,75.0,2.2,992.6
2025-06-12,Chitwan,33.3,35.7,84.9,5.5,992.5
2025-06-13,Chitwan,35.6,0.0,53.4,5.8,991.6
2025-06-14,Chitwan,31.7,15.1,65.1,3.6,996.2
2025-06-15,Chitwan,31.9,41.6,82.9,7.6,992.0
2025-06-16,Chitwan,31.0,37.0,85.5,7.9,991.3
2025-06-17,Chitwan,33.1,31.3,77.0,1.6,991.8
2025-06-18,Chitwan,32.9,47.3,90.7,5.8,995.6
2025-06-19,Chitwan,31.0,27.5,80.1,1.3,997.0
2025-06-20,Chitwan,34.8,34.5,91.0,3.8,997.3
2025-06-21,Chitwan,38.4,31.4,82.0,13.0,995.6
2025-06-22,Chitwan,35.4,30.7,79.0,5.6,996.6
2025-06-23,Chitwan,32.8,35.8,83.5,2.8,994.8
2025-06-24,Chitwan,32.7,31.0,85.5,6.0,996.4
2025-06-25,Chitwan,31.9,36.3,86.0,2.7,996.3
2025-06-26,Chitwan,31.9,0.0,56.0,4.8,992.8
2025-06-27,Chitwan,34.8,23.0,74.7,2.4,991.8
2025-06-28,Chitwan,34.9,22.7,66.0,3.3,999.1
2025-06-29,Chitwan,30.5,26.6,78.2,7.5,995.4
2025-06-30,Chitwan,33.6,44.0,85.8,10.0,998.2
2025-07-01,Chitwan,35.1,25.6,77.5,4.8,991.7
2025-07-02,Chitwan,32.1,39.8,83.2,6.4,993.8
2025-07-03,Chitwan,32.4,35.0,86.0,3.0,990.9
2025-07-04,Chitwan,34.1,26.2,75.2,2.3,996.9
2025-07-05,Chitwan,34.2,48.6,88.2,4.5,993.2
2025-07-06,Chitwan,33.5,41.4,86.7,4.4,993.3
2025-07-07,Chitwan,33.1,32.1,91.7,13.4,1000.9
2025-07-08,Chitwan,33.4,31.1,68.5,3.7,997.0
2025-07-09,Chitwan,32.0,33.4,82.6,3.6,997.0
2025-07-10,Chitwan,30.3,12.5,59.9,5.6,991.4
2025-07-11,Chitwan,29.3,21.6,79.2,3.0,989.4
2025-07-12,Chitwan,33.6,38.3,89.7,2.6,997.9
2025-07-13,Chitwan,32.6,11.9,65.4,5.1,988.3
2025-07-14,Chitwan,33.2,22.7,77.7,1.8,993.5
2025-07-15,Chitwan,30.6,0.0,56.2,5.4,992.6
2025-07-16,Chitwan,32.4,70.0,100.0,3.2,992.2
2025-07-17,Chitwan,32.3,41.1,84.9,6.2,993.7
2025-07-18,Chitwan,34.6,46.6,90.5,8.4,991.8
2025-07-19,Chitwan,33.7,21.9,70.2,2.6,991.4
2025-07-20,Chitwan,30.4,37.0,84.7,3.6,995.8
2025-07-21,Chitwan,32.8,9.5,53.1,7.2,998.2
2025-07-22,Chitwan,30.3,27.9,82.5,4.8,989.8
2025-07-23,Chitwan,26.5,38.6,95.6,10.1,995.6
2025-07-24,Chitwan,35.1,13.9,64.0,4.9,996.6
2025-07-25,Chitwan,30.8,37.0,90.5,8.2,996.3
2025-07-26,Chitwan,33.5,0.0,54.3,2.1,994.3
2025-07-27,Chitwan,30.0,0.0,52.0,2.6,993.2
2025-07-28,Chitwan,29.7,21.1,70.0,9.3,997.3
2025-07-29,Chitwan,30.1,22.5,73.4,2.5,996.0
2025-07-30,Chitwan,31.6,27.0,73.0,9.4,989.3
2025-07-31,Chitwan,31.4,27.2,79.8,2.8,994.3
2025-08-01,Chitwan,31.9,37.3,82.2,1.9,995.2
2025-08-02,Chitwan,29.8,24.3,69.1,3.7,991.7
2025-08-03,Chitwan,30.8,50.3,95.1,2.1,994.3
2025-08-04,Chitwan,29.0,49.9,91.5,5.9,996.5
2025-08-05,Chitwan,33.5,33.1,79.8,1.3,992.5
2025-08-06,Chitwan,27.8,25.9,75.4,11.6,995.7
2025-08-07,Chitwan,28.7,23.5,67.1,4.4,992.0
