date,district,river,river_flow_cumecs,hydro_plant,plant_capacity_mw,generation_mw
2021-03-24,Chitwan,Narayani,22.16,Narayani Hydropower,45.0,24.76
2021-03-25,Chitwan,Narayani,28.44,Narayani Hydropower,45.0,28.14
2021-03-26,Chitwan,Narayani,28.79,Narayani Hydropower,45.0,26.85
2021-03-27,Chitwan,Narayani,23.35,Narayani Hydropower,45.0,25.1
2021-03-28,Chitwan,Narayani,30.16,Narayani Hydropower,45.0,28.56
2021-03-29,Chitwan,Narayani,30.98,Narayani Hydropower,45.0,28.71
2021-03-30,Chitwan,Narayani,34.51,Narayani Hydropower,45.0,30.19
2021-03-31,Chitwan,Narayani,26.65,Narayani Hydropower,45.0,27.81
2021-04-01,Chitwan,Narayani,30.55,Narayani Hydropower,45.0,27.53
2021-04-02,Chitwan,Narayani,24.63,Narayani Hydropower,45.0,25.06
2021-04-03,Chitwan,Narayani,26.24,Narayani Hydropower,45.0,26.84
2021-04-04,Chitwan,Narayani,24.22,Narayani Hydropower,45.0,26.63
2021-04-05,Chitwan,Narayani,27.69,Narayani Hydropower,45.0,28.09
2021-04-06,Chitwan,Narayani,32.78,Narayani Hydropower,45.0,29.65
2021-04-07,Chitwan,Narayani,39.12,Narayani Hydropower,45.0,34.8
2021-04-08,Chitwan,Narayani,39.07,Narayani Hydropower,45.0,31.9
2021-04-09,Chitwan,Narayani,49.83,Narayani Hydropower,45.0,37.18
2021-04-10,Chitwan,Narayani,33.01,Narayani Hydropower,45.0,30.98
2021-04-11,Chitwan,Narayani,47.99,Narayani Hydropower,45.0,35.4
2021-04-12,Chitwan,Narayani,42.2,Narayani Hydropower,45.0,35.17
2021-04-13,Chitwan,Narayani,45.18,Narayani Hydropower,45.0,34.93
2021-04-14,Chitwan,Narayani,48.13,Narayani Hydropower,45.0,37.16
2021-04-15,Chitwan,Narayani,43.25,Narayani Hydropower,45.0,32.9
2021-04-16,Chitwan,Narayani,47.98,Narayani Hydropower,45.0,36.72
2021-04-17,Chitwan,Narayani,43.68,Narayani Hydropower,45.0,34.54
2021-04-18,Chitwan,Narayani,49.33,Narayani Hydropower,45.0,38.01
2021-04-19,Chitwan,Narayani,40.26,Narayani Hydropower,45.0,33.68
2021-04-20,Chitwan,Narayani,48.7,Narayani Hydropower,45.0,37.94
2021-04-21,Chitwan,Narayani,36.25,Narayani Hydropower,45.0,32.55
2021-04-22,Chitwan,Narayani,35.81,Narayani Hydropower,45.0,31.74
2021-04-23,Chitwan,Narayani,30.41,Narayani Hydropower,45.0,29.87
2021-04-24,Chitwan,Narayani,33.43,Narayani Hydropower,45.0,31.47
2021-04-25,Chitwan,Narayani,44.56,Narayani Hydropower,45.0,35.77
2021-04-26,Chitwan,Narayani,54.0,Narayani Hydropower,45.0,35.36
2021-04-27,Chitwan,Narayani,57.18,Narayani Hydropower,45.0,37.56
2021-04-28,Chitwan,Narayani,56.93,Narayani Hydropower,45.0,40.25
2021-04-29,Chitwan,Narayani,60.86,Narayani Hydropower,45.0,37.96
2021-04-30,Chitwan,Narayani,53.07,Narayani Hydropower,45.0,38.74
2021-05-01,Chitwan,Narayani,43.01,Narayani Hydropower,45.0,35.48
2021-05-02,Chitwan,Narayani,32.91,Narayani Hydropower,45.0,29.82
2021-05-03,Chitwan,Narayani,34.9,Narayani Hydropower,45.0,29.56
2021-05-04,Chitwan,Narayani,42.82,Narayani Hydropower,45.0,34.08
2021-05-05,Chitwan,Narayani,27.65,Narayani Hydropower,45.0,29.33
2021-05-06,Chitwan,Narayani,40.58,Narayani Hydropower,45.0,32.97
2021-05-07,Chitwan,Narayani,52.65,Narayani Hydropower,45.0,36.74
2021-05-08,Chitwan,Narayani,49.17,Narayani Hydropower,45.0,35.6
2021-05-09,Chitwan,Narayani,62.79,Narayani Hydropower,45.0,41.25
2021-05-10,Chitwan,Narayani,52.05,Narayani Hydropower,45.0,37.21
2021-05-11,Chitwan,Narayani,75.02,Narayani Hydropower,45.0,40.81
2021-05-12,Chitwan,Narayani,62.15,Narayani Hydropower,45.0,41.37
2021-05-13,Chitwan,Narayani,45.04,Narayani Hydropower,45.0,36.05
2021-05-14,Chitwan,Narayani,59.04,Narayani Hydropower,45.0,38.01
2021-05-15,Chitwan,Narayani,60.72,Narayani Hydropower,45.0,37.97
2021-05-16,Chitwan,Narayani,64.32,Narayani Hydropower,45.0,41.46
2021-05-17,Chitwan,Narayani,74.49,Narayani Hydropower,45.0,41.55
2021-05-18,Chitwan,Narayani,66.95,Narayani Hydropower,45.0,38.61
2021-05-19,Chitwan,Narayani,63.14,Narayani Hydropower,45.0,37.73
2021-05-20,Chitwan,Narayani,83.16,Narayani Hydropower,45.0,41.0
2021-05-21,Chitwan,Narayani,73.37,Narayani Hydropower,45.0,39.85
2021-05-22,Chitwan,Narayani,70.86,Narayani Hydropower,45.0,38.54
2021-05-23,Chitwan,Narayani,64.78,Narayani Hydropower,45.0,38.82
2021-05-24,Chitwan,Narayani,45.43,Narayani Hydropower,45.0,34.58
2021-05-25,Chitwan,Narayani,33.47,Narayani Hydropower,45.0,30.33
2021-05-26,Chitwan,Narayani,50.25,Narayani Hydropower,45.0,38.88
2021-05-27,Chitwan,Narayani,47.77,Narayani Hydropower,45.0,36.0
2021-05-28,Chitwan,Narayani,53.3,Narayani Hydropower,45.0,37.61
2021-05-29,Chitwan,Narayani,66.5,Narayani Hydropower,45.0,41.04
2021-05-30,Chitwan,Narayani,65.89,Narayani Hydropower,45.0,40.04
2021-05-31,Chitwan,Narayani,89.58,Narayani Hydropower,45.0,43.45
2021-06-01,Chitwan,Narayani,92.42,Narayani Hydropower,45.0,43.49
2021-06-02,Chitwan,Narayani,99.17,Narayani Hydropower,45.0,43.67
2021-06-03,Chitwan,Narayani,87.82,Narayani Hydropower,45.0,45.0
2021-06-04,Chitwan,Narayani,95.02,Narayani Hydropower,45.0,44.47
2021-06-05,Chitwan,Narayani,91.6,Narayani Hydropower,45.0,41.67
2021-06-06,Chitwan,Narayani,63.89,Narayani Hydropower,45.0,40.44
2021-06-07,Chitwan,Narayani,63.65,Narayani Hydropower,45.0,39.01
2021-06-08,Chitwan,Narayani,61.12,Narayani Hydropower,45.0,40.03
2021-06-09,Chitwan,Narayani,62.6,Narayani Hydropower,45.0,38.13
2021-06-10,Chitwan,Narayani,66.1,Narayani Hydropower,45.0,39.02
2021-06-11,Chitwan,Narayani,73.07,Narayani Hydropower,45.0,41.78
2021-06-12,Chitwan,Narayani,70.07,Narayani Hydropower,45.0,42.18
2021-06-13,Chitwan,Narayani,96.36,Narayani Hydropower,45.0,44.02
2021-06-14,Chitwan,Narayani,80.4,Narayani Hydropower,45.0,43.24
2021-06-15,Chitwan,Narayani,67.36,Narayani Hydropower,45.0,41.01
2021-06-16,Chitwan,Narayani,72.59,Narayani Hydropower,45.0,41.5
2021-06-17,Chitwan,Narayani,62.89,Narayani Hydropower,45.0,39.22
2021-06-18,Chitwan,Narayani,79.4,Narayani Hydropower,45.0,43.09
2021-06-19,Chitwan,Narayani,70.19,Narayani Hydropower,45.0,42.23
2021-06-20,Chitwan,Narayani,77.2,Narayani Hydropower,45.0,41.75
2021-06-21,Chitwan,Narayani,83.13,Narayani Hydropower,45.0,42.27
2021-06-22,Chitwan,Narayani,95.16,Narayani Hydropower,45.0,45.0
2021-06-23,Chitwan,Narayani,107.73,Narayani Hydropower,45.0,43.86
2021-06-24,Chitwan,Narayani,85.93,Narayani Hydropower,45.0,42.75
2021-06-25,Chitwan,Narayani,76.76,Narayani Hydropower,45.0,42.39
2021-06-26,Chitwan,Narayani,77.91,Narayani Hydropower,45.0,41.79
2021-06-27,Chitwan,Narayani,96.37,Narayani Hydropower,45.0,42.29
2021-06-28,Chitwan,Narayani,88.64,Narayani Hydropower,45.0,43.35
2021-06-29,Chitwan,Narayani,80.8,Narayani Hydropower,45.0,42.15
2021-06-30,Chitwan,Narayani,113.3,Narayani Hydropower,45.0,45.0
2021-07-01,Chitwan,Narayani,99.7,Narayani Hydropower,45.0,44.57
2021-07-02,Chitwan,Narayani,78.31,Narayani Hydropower,45.0,41.2
2021-07-03,Chitwan,Narayani,72.0,Narayani Hydropower,45.0,42.12
2021-07-04,Chitwan,Narayani,84.93,Narayani Hydropower,45.0,42.97
2021-07-05,Chitwan,Narayani,69.64,Narayani Hydropower,45.0,42.5
2021-07-06,Chitwan,Narayani,87.25,Narayani Hydropower,45.0,42.09
2021-07-07,Chitwan,Narayani,67.32,Narayani Hydropower,45.0,40.78
2021-07-08,Chitwan,Narayani,75.8,Narayani Hydropower,45.0,41.55
2021-07-09,Chitwan,Narayani,99.48,Narayani Hydropower,45.0,43.6
2021-07-10,Chitwan,Narayani,124.8,Narayani Hydropower,45.0,43.2
2021-07-11,Chitwan,Narayani,111.08,Narayani Hydropower,45.0,44.77
2021-07-12,Chitwan,Narayani,100.78,Narayani Hydropower,45.0,44.14
2021-07-13,Chitwan,Narayani,107.51,Narayani Hydropower,45.0,45.0
2021-07-14,Chitwan,Narayani,65.94,Narayani Hydropower,45.0,40.32
2021-07-15,Chitwan,Narayani,72.76,Narayani Hydropower,45.0,40.8
2021-07-16,Chitwan,Narayani,84.99,Narayani Hydropower,45.0,43.59
2021-07-17,Chitwan,Narayani,82.03,Narayani Hydropower,45.0,41.31
2021-07-18,Chitwan,Narayani,66.42,Narayani Hydropower,45.0,41.73
2021-07-19,Chitwan,Narayani,47.43,Narayani Hydropower,45.0,37.36
2021-07-20,Chitwan,Narayani,80.64,Narayani Hydropower,45.0,43.78
2021-07-21,Chitwan,Narayani,83.09,Narayani Hydropower,45.0,42.89
2021-07-22,Chitwan,Narayani,93.57,Narayani Hydropower,45.0,42.57
2021-07-23,Chitwan,Narayani,84.15,Narayani Hydropower,45.0,42.65
2021-07-24,Chitwan,Narayani,72.03,Narayani Hydropower,45.0,41.69
2021-07-25,Chitwan,Narayani,92.45,Narayani Hydropower,45.0,42.4
2021-07-26,Chitwan,Narayani,85.27,Narayani Hydropower,45.0,44.3
2021-07-27,Chitwan,Narayani,78.24,Narayani Hydropower,45.0,42.67
2021-07-28,Chitwan,Narayani,81.12,Narayani Hydropower,45.0,41.1
2021-07-29,Chitwan,Narayani,68.8,Narayani Hydropower,45.0,43.08
2021-07-30,Chitwan,Narayani,80.82,Narayani Hydropower,45.0,42.33
2021-07-31,Chitwan,Narayani,76.74,Narayani Hydropower,45.0,40.41
2021-08-01,Chitwan,Narayani,79.12,Narayani Hydropower,45.0,40.99
2021-08-02,Chitwan,Narayani,80.21,Narayani Hydropower,45.0,44.03
2021-08-03,Chitwan,Narayani,60.99,Narayani Hydropower,45.0,41.63
2021-08-04,Chitwan,Narayani,75.49,Narayani Hydropower,45.0,42.9
2021-08-05,Chitwan,Narayani,105.38,Narayani Hydropower,45.0,45.0
2021-08-06,Chitwan,Narayani,89.78,Narayani Hydropower,45.0,44.51
2021-08-07,Chitwan,Narayani,88.06,Narayani Hydropower,45.0,43.54
2021-08-08,Chitwan,Narayani,94.74,Narayani Hydropower,45.0,43.69
2021-08-09,Chitwan,Narayani,88.73,Narayani Hydropower,45.0,43.56
2021-08-10,Chitwan,Narayani,107.36,Narayani Hydropower,45.0,44.85
2021-08-11,Chitwan,Narayani,104.07,Narayani Hydropower,45.0,42.77
2021-08-12,Chitwan,Narayani,86.9,Narayani Hydropower,45.0,43.67
2021-08-13,Chitwan,Narayani,100.28,Narayani Hydropower,45.0,45.0
2021-08-14,Chitwan,Narayani,68.89,Narayani Hydropower,45.0,40.53
2021-08-15,Chitwan,Narayani,63.66,Narayani Hydropower,45.0,39.58
2021-08-16,Chitwan,Narayani,76.32,Narayani Hydropower,45.0,42.33
2021-08-17,Chitwan,Narayani,102.86,Narayani Hydropower,45.0,42.84
2021-08-18,Chitwan,Narayani,63.32,Narayani Hydropower,45.0,38.32
2021-08-19,Chitwan,Narayani,54.43,Narayani Hydropower,45.0,39.38
2021-08-20,Chitwan,Narayani,65.14,Narayani Hydropower,45.0,39.66
2021-08-21,Chitwan,Narayani,69.36,Narayani Hydropower,45.0,40.88
2021-08-22,Chitwan,Narayani,70.45,Narayani Hydropower,45.0,40.26
2021-08-23,Chitwan,Narayani,81.62,Narayani Hydropower,45.0,43.9
2021-08-24,Chitwan,Narayani,88.45,Narayani Hydropower,45.0,43.95
2021-08-25,Chitwan,Narayani,93.19,Narayani Hydropower,45.0,42.86
2021-08-26,Chitwan,Narayani,65.17,Narayani Hydropower,45.0,38.79
2021-08-27,Chitwan,Narayani,59.56,Narayani Hydropower,45.0,38.79
2021-08-28,Chitwan,Narayani,67.86,Narayani Hydropower,45.0,41.33
2021-08-29,Chitwan,Narayani,88.5,Narayani Hydropower,45.0,43.1
2021-08-30,Chitwan,Narayani,82.67,Narayani Hydropower,45.0,42.52
2021-08-31,Chitwan,Narayani,87.84,Narayani Hydropower,45.0,43.08
2021-09-01,Chitwan,Narayani,79.67,Narayani Hydropower,45.0,43.05
2021-09-02,Chitwan,Narayani,104.47,Narayani Hydropower,45.0,43.71
2021-09-03,Chitwan,Narayani,85.66,Narayani Hydropower,45.0,43.21
2021-09-04,Chitwan,Narayani,81.65,Narayani Hydropower,45.0,41.03
2021-09-05,Chitwan,Narayani,78.62,Narayani Hydropower,45.0,45.0
2021-09-06,Chitwan,Narayani,72.42,Narayani Hydropower,45.0,40.92
2021-09-07,Chitwan,Narayani,66.95,Narayani Hydropower,45.0,40.74
2021-09-08,Chitwan,Narayani,72.86,Narayani Hydropower,45.0,42.03
2021-09-09,Chitwan,Narayani,57.65,Narayani Hydropower,45.0,38.32
2021-09-10,Chitwan,Narayani,52.55,Narayani Hydropower,45.0,37.62
2021-09-11,Chitwan,Narayani,37.8,Narayani Hydropower,45.0,32.73
2021-09-12,Chitwan,Narayani,51.4,Narayani Hydropower,45.0,36.29
2021-09-13,Chitwan,Narayani,53.33,Narayani Hydropower,45.0,38.3
2021-09-14,Chitwan,Narayani,54.29,Narayani Hydropower,45.0,36.16
2021-09-15,Chitwan,Narayani,69.34,Narayani Hydropower,45.0,43.0
2021-09-16,Chitwan,Narayani,54.2,Narayani Hydropower,45.0,38.92
2021-09-17,Chitwan,Narayani,57.11,Narayani Hydropower,45.0,39.42
2021-09-18,Chitwan,Narayani,48.17,Narayani Hydropower,45.0,34.51
2021-09-19,Chitwan,Narayani,51.3,Narayani Hydropower,45.0,36.4
2021-09-20,Chitwan,Narayani,61.79,Narayani Hydropower,45.0,41.27
2021-09-21,Chitwan,Narayani,38.4,Narayani Hydropower,45.0,37.09
2021-09-22,Chitwan,Narayani,35.93,Narayani Hydropower,45.0,33.06
2021-09-23,Chitwan,Narayani,40.32,Narayani Hydropower,45.0,34.8
2021-09-24,Chitwan,Narayani,43.77,Narayani Hydropower,45.0,35.56
2021-09-25,Chitwan,Narayani,48.56,Narayani Hydropower,45.0,35.6
2021-09-26,Chitwan,Narayani,41.03,Narayani Hydropower,45.0,35.04
2021-09-27,Chitwan,Narayani,47.66,Narayani Hydropower,45.0,35.06
2021-09-28,Chitwan,Narayani,39.83,Narayani Hydropower,45.0,32.34
2021-09-29,Chitwan,Narayani,30.8,Narayani Hydropower,45.0,28.27
2021-09-30,Chitwan,Narayani,36.34,Narayani Hydropower,45.0,33.04
2021-10-01,Chitwan,Narayani,30.0,Narayani Hydropower,45.0,28.91
2021-10-02,Chitwan,Narayani,45.84,Narayani Hydropower,45.0,35.8
2021-10-03,Chitwan,Narayani,39.36,Narayani Hydropower,45.0,33.36
2021-10-04,Chitwan,Narayani,36.95,Narayani Hydropower,45.0,31.27
2021-10-05,Chitwan,Narayani,42.57,Narayani Hydropower,45.0,33.89
2021-10-06,Chitwan,Narayani,38.38,Narayani Hydropower,45.0,32.36
2021-10-07,Chitwan,Narayani,36.37,Narayani Hydropower,45.0,30.76
2021-10-08,Chitwan,Narayani,39.18,Narayani Hydropower,45.0,32.8
2021-10-09,Chitwan,Narayani,33.42,Narayani Hydropower,45.0,29.74
2021-10-10,Chitwan,Narayani,38.29,Narayani Hydropower,45.0,33.51
2021-10-11,Chitwan,Narayani,31.42,Narayani Hydropower,45.0,30.31
2021-10-12,Chitwan,Narayani,34.69,Narayani Hydropower,45.0,30.13
2021-10-13,Chitwan,Narayani,37.39,Narayani Hydropower,45.0,32.27
2021-10-14,Chitwan,Narayani,30.69,Narayani Hydropower,45.0,30.97
2021-10-15,Chitwan,Narayani,31.24,Narayani Hydropower,45.0,28.75
2021-10-16,Chitwan,Narayani,32.81,Narayani Hydropower,45.0,30.82
2021-10-17,Chitwan,Narayani,34.32,Narayani Hydropower,45.0,31.27
2021-10-18,Chitwan,Narayani,26.83,Narayani Hydropower,45.0,28.0
2021-10-19,Chitwan,Narayani,34.11,Narayani Hydropower,45.0,31.35
2021-10-20,Chitwan,Narayani,30.77,Narayani Hydropower,45.0,29.0
2021-10-21,Chitwan,Narayani,35.96,Narayani Hydropower,45.0,31.99
2021-10-22,Chitwan,Narayani,30.13,Narayani Hydropower,45.0,29.1
2021-10-23,Chitwan,Narayani,27.24,Narayani Hydropower,45.0,27.28
2021-10-24,Chitwan,Narayani,27.22,Narayani Hydropower,45.0,26.27
2021-10-25,Chitwan,Narayani,29.73,Narayani Hydropower,45.0,29.88
2021-10-26,Chitwan,Narayani,31.27,Narayani Hydropower,45.0,30.59
2021-10-27,Chitwan,Narayani,30.32,Narayani Hydropower,45.0,28.22
2021-10-28,Chitwan,Narayani,34.23,Narayani Hydropower,45.0,30.85
2021-10-29,Chitwan,Narayani,27.22,Narayani Hydropower,45.0,27.16
2021-10-30,Chitwan,Narayani,25.28,Narayani Hydropower,45.0,25.22
2021-10-31,Chitwan,Narayani,25.22,Narayani Hydropower,45.0,24.63
2021-11-01,Chitwan,Narayani,26.98,Narayani Hydropower,45.0,26.65
2021-11-02,Chitwan,Narayani,24.71,Narayani Hydropower,45.0,25.48
2021-11-03,Chitwan,Narayani,23.47,Narayani Hydropower,45.0,23.84
2021-11-04,Chitwan,Narayani,21.86,Narayani Hydropower,45.0,23.9
2021-11-05,Chitwan,Narayani,22.71,Narayani Hydropower,45.0,25.24
2021-11-06,Chitwan,Narayani,23.68,Narayani Hydropower,45.0,25.7
2021-11-07,Chitwan,Narayani,28.86,Narayani Hydropower,45.0,28.21
2021-11-08,Chitwan,Narayani,25.85,Narayani Hydropower,45.0,25.03
2021-11-09,Chitwan,Narayani,23.06,Narayani Hydropower,45.0,25.16
2021-11-10,Chitwan,Narayani,21.98,Narayani Hydropower,45.0,23.97
2021-11-11,Chitwan,Narayani,19.4,Narayani Hydropower,45.0,22.18
2021-11-12,Chitwan,Narayani,20.48,Narayani Hydropower,45.0,24.07
2021-11-13,Chitwan,Narayani,20.59,Narayani Hydropower,45.0,22.26
2021-11-14,Chitwan,Narayani,18.06,Narayani Hydropower,45.0,19.02
2021-11-15,Chitwan,Narayani,22.64,Narayani Hydropower,45.0,23.57
2021-11-16,Chitwan,Narayani,19.96,Narayani Hydropower,45.0,22.67
2021-11-17,Chitwan,Narayani,22.47,Narayani Hydropower,45.0,24.24
2021-11-18,Chitwan,Narayani,20.06,Narayani Hydropower,45.0,21.6
2021-11-19,Chitwan,Narayani,17.32,Narayani Hydropower,45.0,19.33
2021-11-20,Chitwan,Narayani,20.03,Narayani Hydropower,45.0,22.16
2021-11-21,Chitwan,Narayani,17.78,Narayani Hydropower,45.0,19.81
2021-11-22,Chitwan,Narayani,19.67,Narayani Hydropower,45.0,22.46
2021-11-23,Chitwan,Narayani,17.57,Narayani Hydropower,45.0,20.15
2021-11-24,Chitwan,Narayani,18.06,Narayani Hydropower,45.0,20.42
2021-11-25,Chitwan,Narayani,18.67,Narayani Hydropower,45.0,20.83
2021-11-26,Chitwan,Narayani,20.24,Narayani Hydropower,45.0,22.74
2021-11-27,Chitwan,Narayani,16.43,Narayani Hydropower,45.0,19.44
2021-11-28,Chitwan,Narayani,20.44,Narayani Hydropower,45.0,22.85
2021-11-29,Chitwan,Narayani,17.0,Narayani Hydropower,45.0,20.02
2021-11-30,Chitwan,Narayani,15.02,Narayani Hydropower,45.0,18.11
2021-12-01,Chitwan,Narayani,16.75,Narayani Hydropower,45.0,19.09
2021-12-02,Chitwan,Narayani,14.9,Narayani Hydropower,45.0,17.64
2021-12-03,Chitwan,Narayani,17.73,Narayani Hydropower,45.0,20.29
2021-12-04,Chitwan,Narayani,15.08,Narayani Hydropower,45.0,19.33
2021-12-05,Chitwan,Narayani,16.49,Narayani Hydropower,45.0,18.68
2021-12-06,Chitwan,Narayani,17.69,Narayani Hydropower,45.0,20.25
2021-12-07,Chitwan,Narayani,15.27,Narayani Hydropower,45.0,18.43
2021-12-08,Chitwan,Narayani,15.57,Narayani Hydropower,45.0,18.48
2021-12-09,Chitwan,Narayani,15.24,Narayani Hydropower,45.0,18.94
2021-12-10,Chitwan,Narayani,16.23,Narayani Hydropower,45.0,19.07
2021-12-11,Chitwan,Narayani,19.92,Narayani Hydropower,45.0,22.16
2021-12-12,Chitwan,Narayani,17.3,Narayani Hydropower,45.0,20.67
2021-12-13,Chitwan,Narayani,15.85,Narayani Hydropower,45.0,19.93
2021-12-14,Chitwan,Narayani,16.19,Narayani Hydropower,45.0,20.02
2021-12-15,Chitwan,Narayani,16.61,Narayani Hydropower,45.0,19.5
2021-12-16,Chitwan,Narayani,18.71,Narayani Hydropower,45.0,21.32
2021-12-17,Chitwan,Narayani,17.23,Narayani Hydropower,45.0,20.14
2021-12-18,Chitwan,Narayani,19.13,Narayani Hydropower,45.0,21.78
2021-12-19,Chitwan,Narayani,16.8,Narayani Hydropower,45.0,19.24
2021-12-20,Chitwan,Narayani,16.22,Narayani Hydropower,45.0,19.77
2021-12-21,Chitwan,Narayani,18.6,Narayani Hydropower,45.0,21.39
2021-12-22,Chitwan,Narayani,16.95,Narayani Hydropower,45.0,19.85
2021-12-23,Chitwan,Narayani,20.08,Narayani Hydropower,45.0,21.58
2021-12-24,Chitwan,Narayani,19.15,Narayani Hydropower,45.0,21.74
2021-12-25,Chitwan,Narayani,16.63,Narayani Hydropower,45.0,18.48
2021-12-26,Chitwan,Narayani,18.63,Narayani Hydropower,45.0,20.91
2021-12-27,Chitwan,Narayani,15.32,Narayani Hydropower,45.0,18.11
2021-12-28,Chitwan,Narayani,18.98,Narayani Hydropower,45.0,21.75
2021-12-29,Chitwan,Narayani,17.9,Narayani Hydropower,45.0,21.85
2021-12-30,Chitwan,Narayani,20.09,Narayani Hydropower,45.0,22.83
2021-12-31,Chitwan,Narayani,18.43,Narayani Hydropower,45.0,22.04
2022-01-01,Chitwan,Narayani,15.17,Narayani Hydropower,45.0,18.64
2022-01-02,Chitwan,Narayani,13.72,Narayani Hydropower,45.0,17.49
2022-01-03,Chitwan,Narayani,15.28,Narayani Hydropower,45.0,19.41
2022-01-04,Chitwan,Narayani,14.5,Narayani Hydropower,45.0,17.28
2022-01-05,Chitwan,Narayani,19.26,Narayani Hydropower,45.0,21.27
2022-01-06,Chitwan,Narayani,16.53,Narayani Hydropower,45.0,19.9
2022-01-07,Chitwan,Narayani,18.8,Narayani Hydropower,45.0,21.42
2022-01-08,Chitwan,Narayani,16.63,Narayani Hydropower,45.0,19.72
2022-01-09,Chitwan,Narayani,17.32,Narayani Hydropower,45.0,20.04
2022-01-10,Chitwan,Narayani,16.95,Narayani Hydropower,45.0,19.52
2022-01-11,Chitwan,Narayani,18.25,Narayani Hydropower,45.0,21.99
2022-01-12,Chitwan,Narayani,17.18,Narayani Hydropower,45.0,19.41
2022-01-13,Chitwan,Narayani,16.0,Narayani Hydropower,45.0,19.43
2022-01-14,Chitwan,Narayani,19.08,Narayani Hydropower,45.0,21.99
2022-01-15,Chitwan,Narayani,16.21,Narayani Hydropower,45.0,18.31
2022-01-16,Chitwan,Narayani,15.79,Narayani Hydropower,45.0,18.38
2022-01-17,Chitwan,Narayani,12.6,Narayani Hydropower,45.0,15.51
2022-01-18,Chitwan,Narayani,16.99,Narayani Hydropower,45.0,20.24
2022-01-19,Chitwan,Narayani,17.1,Narayani Hydropower,45.0,19.78
2022-01-20,Chitwan,Narayani,17.16,Narayani Hydropower,45.0,20.0
2022-01-21,Chitwan,Narayani,16.2,Narayani Hydropower,45.0,18.38
2022-01-22,Chitwan,Narayani,17.06,Narayani Hydropower,45.0,21.36
2022-01-23,Chitwan,Narayani,16.79,Narayani Hydropower,45.0,19.78
2022-01-24,Chitwan,Narayani,18.48,Narayani Hydropower,45.0,21.48
2022-01-25,Chitwan,Narayani,18.27,Narayani Hydropower,45.0,20.65
2022-01-26,Chitwan,Narayani,16.59,Narayani Hydropower,45.0,19.18
2022-01-27,Chitwan,Narayani,18.39,Narayani Hydropower,45.0,22.3
2022-01-28,Chitwan,Narayani,17.96,Narayani Hydropower,45.0,19.54
2022-01-29,Chitwan,Narayani,16.61,Narayani Hydropower,45.0,19.74
2022-01-30,Chitwan,Narayani,18.12,Narayani Hydropower,45.0,20.11
2022-01-31,Chitwan,Narayani,15.91,Narayani Hydropower,45.0,18.73
2022-02-01,Chitwan,Narayani,17.58,Narayani Hydropower,45.0,20.02
2022-02-02,Chitwan,Narayani,14.83,Narayani Hydropower,45.0,17.44
2022-02-03,Chitwan,Narayani,15.21,Narayani Hydropower,45.0,18.34
2022-02-04,Chitwan,Narayani,14.19,Narayani Hydropower,45.0,16.03
2022-02-05,Chitwan,Narayani,16.4,Narayani Hydropower,45.0,19.21
2022-02-06,Chitwan,Narayani,18.55,Narayani Hydropower,45.0,21.16
2022-02-07,Chitwan,Narayani,16.09,Narayani Hydropower,45.0,18.34
2022-02-08,Chitwan,Narayani,17.03,Narayani Hydropower,45.0,20.85
2022-02-09,Chitwan,Narayani,19.09,Narayani Hydropower,45.0,21.27
2022-02-10,Chitwan,Narayani,16.52,Narayani Hydropower,45.0,19.36
2022-02-11,Chitwan,Narayani,14.99,Narayani Hydropower,45.0,17.8
2022-02-12,Chitwan,Narayani,17.19,Narayani Hydropower,45.0,20.03
2022-02-13,Chitwan,Narayani,17.43,Narayani Hydropower,45.0,21.08
2022-02-14,Chitwan,Narayani,16.2,Narayani Hydropower,45.0,20.64
2022-02-15,Chitwan,Narayani,15.96,Narayani Hydropower,45.0,19.43
2022-02-16,Chitwan,Narayani,19.33,Narayani Hydropower,45.0,22.56
2022-02-17,Chitwan,Narayani,18.81,Narayani Hydropower,45.0,22.53
2022-02-18,Chitwan,Narayani,14.81,Narayani Hydropower,45.0,18.09
2022-02-19,Chitwan,Narayani,16.78,Narayani Hydropower,45.0,20.66
2022-02-20,Chitwan,Narayani,16.67,Narayani Hydropower,45.0,20.1
2022-02-21,Chitwan,Narayani,17.82,Narayani Hydropower,45.0,20.7
2022-02-22,Chitwan,Narayani,18.2,Narayani Hydropower,45.0,21.15
2022-02-23,Chitwan,Narayani,20.36,Narayani Hydropower,45.0,21.41
2022-02-24,Chitwan,Narayani,15.95,Narayani Hydropower,45.0,19.16
2022-02-25,Chitwan,Narayani,18.47,Narayani Hydropower,45.0,20.17
2022-02-26,Chitwan,Narayani,20.76,Narayani Hydropower,45.0,21.84
2022-02-27,Chitwan,Narayani,20.01,Narayani Hydropower,45.0,22.51
2022-02-28,Chitwan,Narayani,19.48,Narayani Hydropower,45.0,21.23
2022-03-01,Chitwan,Narayani,20.27,Narayani Hydropower,45.0,22.58
2022-03-02,Chitwan,Narayani,15.37,Narayani Hydropower,45.0,18.55
2022-03-03,Chitwan,Narayani,18.75,Narayani Hydropower,45.0,21.5
2022-03-04,Chitwan,Narayani,17.27,Narayani Hydropower,45.0,19.6
